"TIF District ID","TIF District Name","Year TIF Ends","Category Description","Line Item Description","Fund and Project Balances","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","Through End Date"
"T-147","LaSalle Central","2030","Current Obligations","DPD - Study - Chicago Central City Framework Plan","$-2,717","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-147","LaSalle Central","2030","Current Obligations","DPD - Study - LaSalle St Business Support","$-45","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-147","LaSalle Central","2030","Current Obligations","DPD - Study - LaSalle Street Adaptive Use Study","$-219","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-147","LaSalle Central","2030","Current Obligations","DPD - Study - LaSalle St Reimagined","$0","$-500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-147","LaSalle Central","2030","Current Obligations","Program Administration","$0","$-2,249,307","$-2,312,966","$-2,376,626","$-2,440,286","$-2,503,945","$-2,567,605","$0","$0","$0","$0","$0"
"T-147","LaSalle Central","2030","Fund Balance","FY 2024 Year End Available Fund Balance","$244,415,230","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-147","LaSalle Central","2030","Revenue","Collection Loss","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-147","LaSalle Central","2030","Revenue","Property Tax Extension","$0","$125,347,398","$125,347,398","$125,347,398","$137,906,869","$137,906,869","$137,906,869","$0","$0","$0","$0","$0"
"T-147","LaSalle Central","2030","Surplus","Surplus TIF Funds - FY 2025","$0","$-51,079,822","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Current Obligations","CDOT - ADA Polling Place - McCutcheon School","$-155","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Current Obligations","CDOT - Neighborhood Lighting Improvements","$-1,591,068","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Current Obligations","CDOT - Streetscape - Broadway, Leland to Gunnison","$-55,724","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Current Obligations","CDOT - Streetscape - Broadway, Leland to Gunnison","$-202,662","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Current Obligations","DPD - SBIF Program","$-1,841,344","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Current Obligations","DPD - Study - Retail Corridor Study - Ward 48","$-3,869","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Current Obligations","DPD - TIF Works 2024","$-300,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Current Obligations","DPD - TIF Works Program","$-10,600","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Current Obligations","IGA - CPS - McCutcheon E.S. - masonry/roof/envelope","$0","$-3,400,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Current Obligations","Program Administration","$0","$-102,588","$-105,491","$-108,395","$-111,298","$-114,202","$-117,105","$-120,008","$-122,912","$-125,815","$-128,719","$-403,577"
"T-109","Lawrence/Broadway","2037","Current Obligations","RDA - CircEsteem","$-500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Current Obligations","RDA - GreenRise Rehab - 4750 N Sheridan","$0","$-2,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Current Obligations","RDA - Gunnison Lofts","$-172,324","$-309,200","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Current Obligations","RDA - Leland Hotel","$-18,881","$-85,400","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Current Obligations","RDA - Timeline Theatre Company","$0","$-14,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Current Obligations","RDA - Uptown Broadway Building","$-4,984","$-155,800","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Current Obligations","RDA - Uptown Theater","$0","$-13,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Fund Balance","FY 2024 Year End Available Fund Balance","$43,011,266","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-109","Lawrence/Broadway","2037","Revenue","Collection Loss","$0","$-482,578","$-482,578","$-482,578","$-501,707","$-501,707","$-501,707","$-521,411","$-521,411","$-521,411","$-541,705","$-1,646,018"
"T-109","Lawrence/Broadway","2037","Revenue","Property Tax Extension","$0","$8,650,406","$8,650,406","$8,650,406","$8,993,307","$8,993,307","$8,993,307","$9,346,494","$9,346,494","$9,346,494","$9,710,276","$29,505,525"
"T-109","Lawrence/Broadway","2037","Surplus","Surplus TIF Funds - FY 2025","$0","$-11,861,995","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","CDOT - ADA Polling Place - Hibbard ES/Aspira Haugan School/Roosevelt H. S.","$-35,293","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","CDOT - Bus Stop Sidewalk Pad","$-8,708","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","CDOT - Infra-Structure Improvements - Street/Sidewalk/Curb/Lighting - 4800-4900 N Harding; 4800-4900 N Springfield","$-257,656","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","CDOT - Lighting - 4800-4900 N Harding; 4800-4900 N Springfield","$-69,241","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","CDOT - Lighting - decorative pole replacement","$-1,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","CDOT - Neighborhood Lighting Improvements","$-662,829","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","CDOT - Pedestrain Safety Upgrades 2024","$-625,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","CDOT - Resurfacing - Leland, Ainslie, Spaulding","$-14,897","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","CDOT - Resurfacing - Springfield, Lawrence to Ainslie","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","CDOT - Stormwater diversion tunnel - Albany Park","$-500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","CDOT - Streetscape - Bryn Mawr, Kedzie to Bernard","$-15,189","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","CDOT - Traffic Signal - Foster at Kimball and Kedzie","$-21,430","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","CDOT - Traffic Signal - Foster at Kimball and Kedzie","$-3,500","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","CDOT - Traffic Signal - Foster at Kimball and Kedzie","$-120,841","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","CDOT - Walk To Transit - Phase I/II - construction","$-698","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","CPL - Capital Strategic Plan","$0","$-6,173","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","DPD - Professional services","$-5,664","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","DPD - SBIF Program","$-2,032,569","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","DPD - Study - Lawrence Kimball Small Area Plan","$0","$-10,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","DPD - TIF Plan Amendment - 12 Year Extension","$0","$-400,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","IGA - CPS - Albany Park M.S. - 4929 N Sawyer Ave - BAS","$-783,663","$0","$-783,663","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","IGA - CPS - Hibbard Green Space","$-821,146","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","IGA - CPS - Northside Prep H.S. - 5501 N Kedzie Ave - BAS","$-347,681","$-641,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","IGA - CPS - Northside Prep H.S. - 5501 N Kedzie Ave - Turf Field","$0","$-3,900,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","IGA - CPS - Peterson - Chimney/Stack Reduction","$0","$-750,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","IGA - CPS - Peterson ES - turf field","$-872,824","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","IGA - CPS - Theodore Roosevelt H.S. - Athletic Turf Field/Parking Lot","$-5,800,000","$-2,900,000","$-2,900,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","IGA - CPS - Von Steuben HS - Fire Alarm System","$0","$-2,500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","IGA - CTA - North Park Garage - circulation/acquistion/demolition","$0","$-2,100,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","IGA - CTA - Traffic signal - Foster / Albany - Driveway Reconfigeration -","$0","$-1,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","IGA - Parks - Park 0042 - Kiwanis Park - River Restoration/Access","$0","$-650,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","IGA - Parks - Park 0186 - River Park - Paddling/Adaptive Paddling Program","$0","$-200,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","IGA - Parks - Park 0186 - River Park - Paddling/Adaptive Paddling Program","$0","$-750,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","IGA - Parks - Park 0275 - Ronan Park - 3000 W Argyle St - Addn'l Fund","$0","$0","$-2,850,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","IGA - Parks - Park 0275 - Ronan Park - 3000 W Argyle St - Gardens","$0","$-2,500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","IGA - Parks - Park 0275 - Ronan Park - 3000 W Argyle St - Plaza","$0","$-1,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","IGA - Parks - Park xxxx - Northside College Prep - 5501 N Kedzie Ave - River Bank Stabilization/Habitat/Trail","$0","$-800,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","MSAC DS - 2020 A2 - Albany Park Acad / Peterson ES","$0","$-3,192,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Current Obligations","Program Administration","$0","$-159,294","$-163,802","$-168,310","$-172,819","$-177,327","$-181,835","$-186,343","$-190,852","$-195,360","$-199,868","$-413,262"
"T-088","Lawrence/Kedzie","2036","Fund Balance","FY 2024 Year End Available Fund Balance","$34,839,572","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-088","Lawrence/Kedzie","2036","Revenue","Collection Loss","$0","$-523,545","$-523,545","$-523,545","$-547,657","$-547,657","$-547,657","$-572,493","$-572,493","$-572,493","$-598,073","$-1,196,146"
"T-088","Lawrence/Kedzie","2036","Revenue","Property Tax Extension","$0","$14,727,418","$14,727,418","$14,727,418","$15,405,692","$15,405,692","$15,405,692","$16,104,313","$16,104,313","$16,104,313","$16,823,893","$33,647,786"
"T-088","Lawrence/Kedzie","2036","Surplus","Surplus TIF Funds - FY 2025","$0","$-11,022,652","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","Current Obligations","AIS - Police Station - District 17 - 4650 N Pulaski Rd - MEP","$-1,525,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","Current Obligations","CDOT - CTA - Bus Priority Zone - Pulaski / Ainslie - Design - Traffic Signal Warrant","$-1,824","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","Current Obligations","CDOT - CTA - Bus Priority Zone - Pulaski / Elston / Wilson - design","$0","$-93,750","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","Current Obligations","CDOT - Neighborhood Lighting Improvements","$-846,337","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","Current Obligations","CDOT - Stormwater diversion tunnel - Albany Park","$-336,139","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","Current Obligations","CDOT - Streetscape - Elston/Montrose","$-749,067","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","Current Obligations","CDOT - Traffic Signal Improvement-Elston/Montrose/Pulaski","$-163,500","$-220,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","Current Obligations","CDOT - Traffic signal - Pulaski/Ainslie - 4800 N Pulaski Rd","$-600,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","Current Obligations","DPD - SBIF Program","$-1,707,100","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","Current Obligations","IGA - CPD - Eugene Field Park - II","$-345,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","Current Obligations","Library - Mayfair Branch Feasibility Study","$-500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","Current Obligations","Program Administration","$0","$-38,065","$-39,142","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","Current Obligations","RDA - NeighborSpace - First Nations Garden - Site Remediation/Build-Out - 4555 N Pulaski Rd","$0","$-350,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","Fund Balance","FY 2024 Year End Available Fund Balance","$15,370,597","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","Revenue","Collection Loss","$0","$-151,114","$-151,114","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","Revenue","Property Tax Extension","$0","$3,401,030","$3,401,030","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","Transfers Between TIF Districts","To Foster Edens TIF - IGA - CPD - Gompers Park","$0","$-1,250,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-116","Lawrence/Pulaski","2026","TRR - Hold","2FM - Mayfair Branch Library","$0","$-4,000,000","$-4,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","AIS - ADA Polling Place - Police Station - District 20 - 5400 N Lincoln Av - MEP/Polling Place ADA","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","AIS - CPL - Library - Budlong - boiler/roof/flooring/lighting","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","CDOT - ADA Polling Place - CDOT - Mather H.S./Budlong Woods Library","$-98,340","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","CDOT - Alley Resufacing - 5942 - 5984 N Lincoln Av","$-31,632","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","CDOT - Arterial resurfacing - 2020","$-17,876","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","CDOT - Bridge - pedestrian/bike - Lincoln Av over Chicago River N Branch","$-267,346","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","CDOT - Lincoln Ave Street Lighting - Devon to California","$0","$-500,000","$-2,000,000","$-3,000,000","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","CDOT - Lincoln Ave Streetscape: Foster to Catalpa - Addn'l Funding","$0","$-1,500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","CDOT - Neighborhood Lighting Improvements","$-767,442","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","CDOT - Signal Upgrades - Lincoln/Bryn Mawr","$0","$-400,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","CDOT - Streetscape - Lincoln Ave, Western Ave to Catalpa - 4835-5500 N Lincoln Ave","$-575,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","CDOT - Streetscape - Lincoln Ave, Western Ave to Catalpa - 4835-5500 N Lincoln Ave","$-136,188","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","CDOT - Streetscape - Lincoln Ave, Western Ave to Catalpa - 4835-5500 N Lincoln Ave","$-1,502,794","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","CPL - Capital Strategic Plan","$0","$-6,173","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","DOH - Stablilization Housing-Diplomat Motel Acquisition Lincoln Ave.","$-89,000","$-1,700,000","$-1,700,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","DPD - SBIF Program","$-1,090,879","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","IGA - CPS - Mather H.S. - Fire Alarm System","$0","$-1,298,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Current Obligations","Program Administration","$0","$-59,842","$-61,536","$-63,230","$-64,923","$-66,617","$-68,311","$-70,004","$-71,698","$-73,392","$-75,085","$-76,779"
"T-077","Lincoln Avenue","2035","Current Obligations","RDA - American Blues Theater - 5627 N Lincoln Ave","$0","$-2,500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Fund Balance","FY 2024 Year End Available Fund Balance","$8,317,469","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-077","Lincoln Avenue","2035","Revenue","Collection Loss","$0","$-188,083","$-188,083","$-188,083","$-198,330","$-198,330","$-198,330","$-208,883","$-208,883","$-208,883","$-219,754","$-219,754"
"T-077","Lincoln Avenue","2035","Revenue","Property Tax Extension","$0","$4,731,294","$4,731,295","$4,731,295","$4,989,046","$4,989,046","$4,989,046","$5,254,530","$5,254,530","$5,254,530","$5,527,979","$5,527,979"
"T-077","Lincoln Avenue","2035","TRR - Hold","CDOT - Traffic Signals Upgrades - Lincoln & Bryn Mawr","$0","$0","$-400,000","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-164","Little Village East","2033","Current Obligations","CDOT - Complete Street Improvement - Southwest Side","$0","$-1,250,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-164","Little Village East","2033","Current Obligations","CDOT - Lighting - Neighborhood Lighting Improvements","$-309,719","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-164","Little Village East","2033","Current Obligations","CDOT - Little Village Arch Rehab - Additional Funding","$0","$-500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-164","Little Village East","2033","Current Obligations","DPD - SBIF Ordinance 2025","$0","$-500,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-164","Little Village East","2033","Current Obligations","DPD - Study - Sangamon Paseo - Feasibility Study","$-70,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-164","Little Village East","2033","Current Obligations","DPD - Study - SW Industrial Corridors - Transportation/Distribution/Logistics Uses","$0","$-2,504","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-164","Little Village East","2033","Current Obligations","Program Administration","$0","$-12,685","$-13,044","$-13,403","$-13,762","$-14,121","$-14,480","$-14,840","$-15,199","$-15,558","$0","$0"
"T-164","Little Village East","2033","Fund Balance","FY 2024 Year End Available Fund Balance","$2,747,384","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-164","Little Village East","2033","Revenue","Collection Loss","$0","$-131,966","$-131,966","$-131,966","$-145,873","$-145,873","$-145,873","$-160,197","$-160,197","$-160,197","$0","$0"
"T-164","Little Village East","2033","Revenue","Property Tax Extension","$0","$1,267,306","$1,267,306","$1,267,306","$1,400,859","$1,400,859","$1,400,859","$1,538,419","$1,538,419","$1,538,419","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Current Obligations","2FM - CDOT - Signs and Markings Shop - 3448 S Lawndale","$-200,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Current Obligations","2FM - Sign Shop Facility Repairs","$0","$-200,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Current Obligations","CDOT - ADA Polling Place - Piotrowski Park","$-29,239","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Current Obligations","CDOT - Arterial resurfacing - 2020","$-69,184","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Current Obligations","CDOT - Complete Street Improvement - Southwest Side","$0","$-2,502,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Current Obligations","CDOT - Little Village Arch Rehab","$-151,468","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Current Obligations","CDOT - Neighborhood Lighting Improvements","$-261,756","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Current Obligations","CDOT - Study - Sangamon Paseo - Feasibility Study","$-142","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Current Obligations","DPD - SBIF Program","$-1,146,668","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Current Obligations","DPD - Study - Sangamon Paseo - Feasibility Study","$-35,200","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Current Obligations","DPD - Study - SW Industrial Corridors - Transportation/Distribution/Logistics Uses","$0","$-31,504","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Current Obligations","IGA - CPD - Piotrowski Park Pool Enclosure","$0","$0","$-4,000,000","$-4,000,000","$0","$0","$0","$0","$0","$0","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Current Obligations","IGA - CPS - Little Village Lawndale High School Turf Field","$0","$-4,000,000","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Current Obligations","Program Administration","$0","$-59,703","$-61,392","$-63,082","$-64,772","$-66,461","$-68,151","$-69,841","$0","$0","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Fund Balance","FY 2024 Year End Available Fund Balance","$8,593,949","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Revenue","Collection Loss","$0","$-214,143","$-214,143","$-214,143","$-227,469","$-227,469","$-227,469","$-241,194","$0","$0","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Revenue","Property Tax Extension","$0","$5,733,293","$5,733,293","$5,733,293","$6,090,053","$6,090,053","$6,090,053","$6,457,516","$0","$0","$0","$0"
"T-152","Little Village Industrial Corridor","2031","Surplus","Surplus TIF Funds - FY 2025","$0","$-3,863,736","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-126","Madden/Wells","2038","Current Obligations","CDOT - ADA Polling Place - Mandrake Park","$-18,549","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-126","Madden/Wells","2038","Current Obligations","CDOT - Neighborhood Lighting Improvements","$-529,211","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-126","Madden/Wells","2038","Current Obligations","CHA Transformation - RDA - Madden Wells - Phase 1A rental interest subsidy","$-68,075","$-75,100","$-154,700","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-126","Madden/Wells","2038","Current Obligations","CHA Transformation - RDA - Madden Wells - Phase 1B rental interest subsidy","$-300","$-55,863","$-115,100","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-126","Madden/Wells","2038","Current Obligations","CHA Transformation - RDA - Madden Wells - Phase 2A rental interest subsidy pmts","$-272,171","$-117,300","$-241,600","$0","$0","$0","$0","$0","$0","$0","$0","$0"
"T-126","Madden/Wells","2038","Current Obligations","CHA Transformation - RDA - Madden Wells - Phase 2C - interest subsidy / Note 1","$-34,990","$-271,738","$-55,198","$0","$0","$0","$0","$0","$0","$0","$0","$0"
